user_id,speech_prob_calm,speech_prob_stressed,speech_prob_sad,speech_prob_anxious,speech_prob_neutral,speech_prob_energetic,dominant_speech_emotion,pitch_mean_hz,pitch_variance,energy_mean,speech_rate_wpm,pause_ratio,jitter,shimmer,speech_embed_0,speech_embed_1,speech_embed_2,speech_embed_3,speech_embed_4,speech_embed_5,speech_embed_6,speech_embed_7,speech_embed_8,speech_embed_9,speech_embed_10,speech_embed_11,speech_embed_12,speech_embed_13,speech_embed_14,speech_embed_15
U00088,0.2912,0.1537,0.0972,0.0684,0.245,0.1445,calm,195.9,29.2,0.495,145.7,0.178,0.0192,0.0293,-0.8577,-1.2826,0.6302,1.0816,1.8385,2.6906,-1.5047,0.0313,-0.3907,-0.1901,-0.8305,0.3418,-1.2608,0.4867,1.1675,-0.5119
U00089,0.2828,0.1292,0.1418,0.1284,0.2469,0.0709,calm,175.1,39.09,0.495,161.9,0.225,0.0133,0.0372,0.8288,0.5108,0.7996,-1.1885,-0.6998,-0.1504,-0.421,-1.0944,1.097,-1.297,0.8226,1.625,-0.6603,-2.3713,-0.6334,-0.9249
U00090,0.1806,0.1776,0.1557,0.166,0.2424,0.0776,neutral,175.3,26.66,0.373,130.4,0.242,0.0098,0.032,1.2489,-0.9815,0.5422,-0.2553,0.6159,-0.1273,-0.327,-0.6666,-1.1321,-0.0834,-0.8849,-2.2858,0.0078,-0.4447,0.04,-0.3382
U00091,0.2207,0.1774,0.1378,0.1622,0.2868,0.015,neutral,149.8,43.38,0.535,182.1,0.254,0.0145,0.0461,0.4814,0.2291,-0.613,0.8991,-1.3601,-1.0516,1.1991,0.3144,-0.804,-0.2455,1.6863,-0.5985,-1.0778,-0.3099,0.5134,0.0004
U00092,0.3037,0.1218,0.0971,0.1742,0.2654,0.0378,calm,170.3,25.57,0.448,119.4,0.297,0.0053,0.0586,0.6393,2.5524,-0.9017,-0.5897,1.1979,-1.1644,0.6562,-0.2582,0.7926,1.2189,-0.6874,-0.9396,-1.4586,-1.6322,-0.7067,-0.162
U00093,0.2507,0.1286,0.1344,0.1006,0.2705,0.1153,neutral,191.0,30.55,0.464,160.9,0.162,0.0022,0.0133,-0.8861,-1.1011,-0.041,-1.9564,-0.0491,-1.0758,0.9342,-0.8611,0.7799,-0.1823,-0.5956,-1.3895,-0.9191,1.2577,-0.2126,-0.9775
U00094,0.2411,0.1468,0.1197,0.1368,0.3036,0.0519,neutral,201.4,30.98,0.427,164.4,0.15,0.0129,0.0501,-0.7679,1.5497,-1.1965,0.3313,1.4049,-0.1128,0.1053,0.5247,-2.8587,1.1272,0.0401,-0.2403,-0.1442,-2.3473,0.6043,0.0746
U00095,0.2506,0.1238,0.1231,0.093,0.3257,0.0837,neutral,176.1,36.38,0.449,141.3,0.087,0.0101,0.0287,0.0617,0.9511,0.6118,0.0608,1.2197,-0.6907,0.427,0.8471,1.8246,0.0782,-0.4556,-0.0526,-0.002,-0.741,-0.0486,1.7051
U00096,0.1978,0.1549,0.1499,0.188,0.2985,0.0108,neutral,170.5,40.3,0.366,121.5,0.125,0.0217,0.0568,-0.1922,-0.3193,0.2118,0.3673,-1.6015,-0.695,0.5328,-0.99,-0.2888,0.7655,1.9459,0.5391,-1.7145,-1.1414,0.7658,-1.1934
U00097,0.2814,0.1602,0.1356,0.1584,0.24,0.0244,calm,166.8,31.57,0.438,135.8,0.165,0.0092,0.0414,-0.0877,-0.6952,0.852,2.7554,0.358,-0.6383,-1.7636,-0.3774,-1.2999,0.3971,1.5708,-0.967,-0.6911,0.6097,-0.8372,-1.8602
U00098,0.2289,0.151,0.1573,0.169,0.2486,0.0452,neutral,160.7,39.66,0.37,138.8,0.207,0.0174,0.052,-0.6517,-0.8078,-1.2845,-0.3878,0.5051,-0.5652,0.9076,-0.7449,1.4311,-2.4444,-1.03,-1.3089,-0.5827,0.1104,2.0982,-0.3695
U00099,0.3061,0.1164,0.1204,0.1565,0.2575,0.0431,calm,185.7,31.13,0.539,120.7,0.167,0.0112,0.0368,0.6839,-0.1179,-1.261,0.1607,-1.9151,-0.0657,0.3192,-0.227,0.4909,-1.4853,2.1037,-1.0868,-2.7697,-1.4439,2.7699,0.9268
U00100,0.1869,0.1925,0.1746,0.1065,0.3016,0.0378,neutral,201.9,42.42,0.581,139.1,0.171,0.0174,0.0477,0.1504,-0.3789,0.3562,-1.9466,0.4153,-0.5211,0.7953,-0.1557,0.2862,0.2675,-0.6887,-1.0667,0.6197,0.0084,-0.0397,0.6063
U00101,0.2705,0.1483,0.0952,0.1221,0.304,0.0599,neutral,163.2,30.76,0.533,150.9,0.231,0.0142,0.0592,1.1755,-0.7087,0.7938,-0.1389,0.542,0.2207,-1.866,-0.8126,0.0502,0.6528,-1.2047,1.286,0.7977,-1.0836,-0.1076,0.8019
U00102,0.3142,0.0808,0.0948,0.1481,0.2596,0.1026,calm,182.3,29.84,0.296,163.5,0.123,0.0085,0.0378,-0.0933,-0.0985,-0.2469,-0.6558,-0.7214,0.4945,-1.0435,-0.7514,-0.0495,0.5235,-0.8541,-0.9179,-0.3911,-0.9953,-0.2247,-2.3451
U00103,0.2829,0.16,0.0888,0.1334,0.2833,0.0516,neutral,160.5,44.2,0.576,122.9,0.245,0.0097,0.025,-1.2278,0.4233,-1.3276,-0.0519,-1.751,0.3622,-0.6155,0.0949,-1.5609,1.8169,1.6029,-2.8727,0.955,-0.1631,0.1657,0.1076
U00104,0.2664,0.1619,0.1091,0.1457,0.2667,0.0503,neutral,188.0,30.95,0.411,151.4,0.161,0.0189,0.0397,-0.9086,-1.3499,1.0465,-2.089,0.0884,-0.4808,-0.609,-1.6345,-1.1165,1.9787,0.7482,0.6623,0.3674,-0.0792,1.1067,-0.1186
U00105,0.2216,0.1899,0.1426,0.1606,0.2187,0.0666,calm,180.1,42.29,0.473,126.9,0.295,0.0033,0.0529,1.1125,-0.9662,-0.7996,-0.6296,0.5847,1.0911,0.8702,0.7385,-0.0624,-2.4574,-0.6453,0.4834,0.4674,-0.6398,-2.313,0.4409
U00106,0.2063,0.1416,0.1758,0.1596,0.3057,0.011,neutral,186.4,21.63,0.59,154.4,0.163,0.0136,0.0457,-1.306,-2.0379,-0.3569,0.4562,-1.3107,1.0256,0.0851,0.9792,-1.3657,-1.3236,-0.9818,1.1444,-0.2472,-0.5118,1.0511,-1.5373
U00107,0.2359,0.1206,0.1539,0.1415,0.2407,0.1074,neutral,188.4,37.48,0.552,171.0,0.028,0.0155,0.0583,-1.4497,-1.1625,0.0499,1.0733,0.1516,-0.4017,-0.1971,-0.5509,-0.6499,-1.5469,1.938,-0.0095,-1.1992,0.9376,-2.5195,-1.4777
U00108,0.281,0.1296,0.1382,0.098,0.2801,0.073,calm,167.1,23.16,0.678,130.7,0.167,0.0073,0.0281,-1.5915,-1.4322,-0.5068,-0.4768,0.1233,1.9541,0.0777,-0.6512,-2.5094,-1.4491,1.6168,0.5769,0.1709,0.4051,-1.3163,0.2023
U00109,0.2428,0.177,0.125,0.1122,0.2908,0.0522,neutral,197.1,33.43,0.604,130.3,0.314,0.0153,0.0368,0.7756,0.4762,0.4288,0.2306,0.4941,-0.4655,0.3692,-0.757,-1.0082,-0.727,-1.9466,-1.4541,-0.5464,-1.8315,-0.6141,0.6132
U00110,0.2987,0.1103,0.1127,0.0354,0.3231,0.1198,neutral,200.3,27.02,0.683,152.0,0.235,0.0093,0.0464,-0.5671,0.2897,-0.0448,-1.3159,1.4782,-0.4069,-1.2803,-0.9038,0.7297,1.554,-0.963,0.3806,-0.5638,-2.4143,0.6424,-1.1083
U00111,0.2817,0.145,0.1059,0.1339,0.3082,0.0254,neutral,190.0,36.12,0.498,170.0,0.203,0.0234,0.0492,1.69,0.611,1.0214,-0.3921,1.9701,-1.2306,1.6806,-0.2863,-1.4947,0.4824,-0.2143,0.5084,1.8296,-1.2914,1.4236,0.6268
U00112,0.2009,0.137,0.1676,0.1965,0.2971,0.0009,neutral,186.6,59.8,0.246,155.7,0.296,0.0143,0.0413,2.105,0.4375,-0.5868,-1.2212,0.4683,-0.7477,-1.3337,-0.6569,0.0,-0.6211,1.3538,0.3738,-0.7425,0.3555,-0.7524,-0.6249
U00113,0.2172,0.1335,0.1585,0.1645,0.2292,0.0971,neutral,197.9,17.58,0.517,152.5,0.174,0.0264,0.0298,0.2827,-0.9688,-0.9206,-0.1664,-1.0974,-0.6312,-0.9504,-1.8808,-0.6047,1.8033,-0.8594,-0.3471,-0.1894,1.4624,0.1568,-1.1884
U00114,0.1806,0.1564,0.1628,0.1338,0.3304,0.0359,neutral,216.1,32.34,0.393,126.2,0.276,0.0218,0.0454,-1.5702,-0.2821,-0.5428,-2.5297,-0.3259,0.5206,1.2652,0.454,-1.9587,-1.2354,0.5779,-1.5061,0.2397,-0.8509,-0.4283,-1.4834
U00115,0.2111,0.1341,0.1714,0.1225,0.3031,0.0578,neutral,184.0,29.22,0.468,135.5,0.23,0.0135,0.0552,0.4147,0.6785,0.8672,-0.7423,-1.5545,0.0809,-0.2984,-0.4573,2.0533,0.2848,-1.344,-0.0319,0.1527,-1.0201,0.4754,-1.4504
U00116,0.2191,0.1567,0.1327,0.1576,0.2652,0.0687,neutral,194.0,8.66,0.625,150.2,0.211,0.0102,0.0457,-0.9249,-0.7249,-0.5931,-0.6775,-0.5526,-1.9532,0.1285,-1.1165,-0.4443,-0.7866,-0.3134,-0.4717,-0.7147,-0.1543,0.5867,0.0128
U00117,0.2889,0.1512,0.0967,0.158,0.2639,0.0413,calm,187.2,36.21,0.724,160.0,0.268,0.018,0.0276,0.4189,-0.7326,-0.0045,-0.0444,0.2281,1.5232,1.2333,-0.1022,-0.4683,1.1053,0.127,1.216,-2.4434,-0.0764,1.177,-1.3226
U00118,0.228,0.1001,0.1356,0.1161,0.3142,0.106,neutral,171.6,36.94,0.523,115.3,0.128,0.0153,0.0414,-1.5802,-0.3118,-2.3305,-0.2034,0.4208,-1.753,-1.191,-1.526,-0.0006,0.5901,1.4784,-1.6952,-0.2202,0.8205,0.1136,-1.5583
U00119,0.1891,0.2035,0.1494,0.179,0.2781,0.0009,neutral,174.3,30.77,0.453,138.1,0.32,0.0126,0.0577,0.9892,0.4666,1.2771,-0.6107,-1.916,-1.7159,-0.2361,-0.8157,-1.1594,0.3806,-0.5628,-1.7491,-1.616,0.5706,-1.868,-1.7538
U00120,0.2369,0.1514,0.1539,0.1445,0.256,0.0572,neutral,191.9,42.6,0.411,139.4,0.14,0.015,0.0447,0.2202,-1.2662,0.8621,-0.8895,-0.5265,0.7123,-0.1986,-0.489,2.2537,0.0608,-0.2239,-0.5118,-0.6425,-0.1972,-1.0351,-1.075
U00121,0.2595,0.1481,0.1486,0.0696,0.2994,0.0747,neutral,234.3,29.97,0.411,158.3,0.234,0.0108,0.0384,1.0027,1.1652,0.425,-0.7749,-1.4133,-0.7842,0.8457,0.4267,-1.9517,-2.0917,-2.7056,0.3347,-0.4845,-0.4932,-0.1809,-0.5599
U00122,0.1749,0.1826,0.1468,0.1588,0.271,0.0658,neutral,168.9,40.05,0.296,129.5,0.308,0.0123,0.0452,1.2799,-0.4218,-0.6235,-0.6382,-0.7419,-0.8191,-0.4746,-0.0033,-0.6209,-0.6272,-0.2814,-1.4923,-0.5568,0.3135,-1.5254,0.1441
U00123,0.2182,0.219,0.1537,0.1353,0.2517,0.0221,neutral,186.2,25.55,0.463,159.1,0.343,0.0194,0.0341,0.1268,-0.5785,-0.6926,0.7972,-0.7085,-0.7465,0.0822,-1.7449,-0.5678,0.8855,1.0987,-1.2706,-1.3678,-0.9705,-3.6502,1.3222
U00124,0.2212,0.1452,0.1115,0.161,0.2683,0.0929,neutral,180.7,38.05,0.422,137.3,0.385,0.0299,0.0494,-1.7201,0.5349,-0.362,-0.123,-0.5415,-0.9649,0.1246,-0.9605,-0.6689,-0.3586,-0.0964,-1.8669,-0.0263,-0.856,0.1368,1.8108
U00125,0.1761,0.2104,0.1658,0.1759,0.2424,0.0295,neutral,174.3,50.85,0.482,118.7,0.301,0.0181,0.0338,-0.5326,-0.2787,1.6571,-1.5913,-0.1323,-1.6641,-0.8388,-1.4964,0.9571,0.7906,0.6241,-1.122,-1.3327,-0.4779,1.3705,0.512
U00126,0.2926,0.1271,0.1207,0.1465,0.2564,0.0566,calm,165.5,26.61,0.734,136.1,0.286,0.0052,0.0376,-1.2733,-0.4456,0.6966,-0.5219,1.6881,0.1,-0.0319,-0.5894,-1.1052,-0.9553,0.2555,-0.989,-0.5025,-0.5651,1.4533,-0.0713
U00127,0.2952,0.1326,0.1169,0.1175,0.3167,0.0211,neutral,200.2,36.77,0.387,141.3,0.283,0.0129,0.0237,0.9955,0.8027,1.0124,-1.1898,2.9112,0.1454,-0.279,0.0962,0.646,1.3519,-1.0544,-0.539,-0.9859,-1.8525,0.0473,0.7345
U00128,0.2785,0.1191,0.1096,0.1683,0.3079,0.0165,neutral,184.7,28.37,0.418,147.1,0.194,0.0103,0.032,-1.831,-1.1029,0.163,0.5895,-0.9063,1.7163,-0.3488,-0.8508,0.0329,0.2156,-0.0848,-0.1699,0.4203,1.2129,-1.1045,-0.9517
U00129,0.2402,0.1646,0.0741,0.1361,0.3166,0.0684,neutral,197.1,34.27,0.533,154.6,0.152,0.0068,0.0427,-0.1866,1.6444,-1.6335,0.6928,-1.2116,-0.0209,0.4324,-0.2306,-0.1284,-0.362,-0.1897,-1.4557,-1.154,-0.2635,-0.1731,-0.3319
U00130,0.1408,0.2345,0.1793,0.1941,0.2504,0.0009,neutral,161.5,39.08,0.37,126.9,0.341,0.0176,0.0537,-1.2294,-0.9071,-0.7098,-2.3808,-1.3575,0.7802,-1.2432,-0.4176,-1.3175,-1.3025,-0.3578,-1.7654,0.2113,0.1454,0.014,-2.6952
U00131,0.2197,0.2248,0.0933,0.2033,0.1981,0.0608,stressed,155.8,36.82,0.59,121.7,0.388,0.0097,0.0442,-1.4105,0.8778,1.3631,-0.7502,1.1947,-0.0915,-0.6535,-1.4499,-1.1271,0.5528,-1.1305,0.32,-0.6835,1.2163,-1.0278,-2.0023
U00132,0.1605,0.2107,0.1634,0.1791,0.2852,0.001,neutral,178.5,33.64,0.47,125.1,0.236,0.0144,0.0286,-0.995,-0.0686,-1.6356,-1.9466,-0.8375,-1.1793,-2.3836,-2.4088,0.4641,-1.2623,0.3694,0.1165,1.1571,-0.2335,-1.132,0.1582
U00133,0.2194,0.1488,0.1696,0.0809,0.291,0.0903,neutral,174.4,30.3,0.451,138.2,0.376,0.0119,0.0068,-0.6743,-0.5325,1.5315,1.368,0.0075,-1.2407,0.1272,-0.983,0.2047,0.8891,-0.6892,0.0969,0.6601,0.4096,-1.7506,-0.1555
U00134,0.189,0.1354,0.1435,0.1347,0.3055,0.0919,neutral,194.5,24.53,0.462,148.9,0.266,0.0144,0.0406,-0.4197,-0.0183,-0.1946,-1.3737,0.185,-0.2926,0.76,-1.6272,-0.5983,-1.9683,0.2755,0.696,0.2648,1.8504,0.4347,-0.9941
U00135,0.2315,0.2111,0.1529,0.1251,0.2299,0.0495,calm,181.0,44.11,0.455,153.8,0.289,0.0085,0.04,0.6796,-0.5021,-0.0175,-0.191,-1.1954,1.3671,-1.1125,-1.2886,0.6929,-0.9061,-0.2857,0.0643,0.6587,-2.4592,-0.506,-0.6575
U00136,0.1869,0.1968,0.188,0.1657,0.2267,0.0358,neutral,202.7,38.92,0.567,128.7,0.218,0.0175,0.0549,1.2821,0.0961,-0.1179,-1.3903,0.2845,-1.572,0.6356,-0.2715,-0.3009,0.8624,-0.3009,-0.8029,-0.1614,-1.2895,-0.1954,-0.6017
U00137,0.1898,0.2613,0.1559,0.1568,0.2232,0.013,stressed,205.9,24.17,0.349,153.9,0.232,0.0141,0.0437,0.7649,-1.3813,1.5271,-0.3442,-0.4787,0.2038,-2.5969,-0.1461,-0.2429,1.3912,1.865,-0.2524,-0.3138,-0.6049,-0.4694,-0.8214
U00138,0.1505,0.2262,0.1856,0.2032,0.2181,0.0164,stressed,211.4,28.38,0.386,124.2,0.313,0.0194,0.0566,-1.1157,-2.9798,-0.36,-0.9437,-0.2119,-1.8581,-0.2373,-1.5337,-2.3561,-1.0255,-2.4297,-1.3511,-0.5758,-2.0542,-0.3805,-2.0636
U00139,0.2605,0.1163,0.1584,0.1504,0.3046,0.0097,neutral,182.5,22.82,0.387,154.6,0.131,0.0128,0.0258,0.6943,0.3396,0.8157,0.998,-1.6779,1.7909,-2.6538,-0.7749,-0.6259,-1.9319,-0.6967,0.7609,-0.0599,-1.7942,-0.5154,0.736
U00140,0.2445,0.112,0.1284,0.1413,0.305,0.0687,neutral,149.6,33.88,0.373,144.7,0.121,0.0108,0.046,0.1406,0.9504,-0.8892,0.172,-1.218,-0.3649,0.3689,-2.0911,-0.2816,0.3593,-0.6002,0.6745,-0.2447,-1.5568,0.1671,-0.0752
U00141,0.2357,0.1241,0.1344,0.1187,0.2804,0.1067,neutral,198.6,32.56,0.509,141.1,0.197,0.0132,0.0282,-0.6891,-1.0714,0.5503,0.0409,-0.2129,-0.8488,0.4144,-0.8337,-0.8858,0.5431,-0.5874,0.0827,-0.7155,-0.4248,-0.2275,0.8522
U00142,0.1411,0.2138,0.1752,0.2046,0.2542,0.0111,neutral,178.7,42.52,0.545,113.8,0.437,0.0238,0.0536,-0.9704,-1.2132,0.3341,-1.981,1.5188,0.2338,-0.1431,-0.2974,-1.3657,-0.4735,-2.138,-1.7385,-2.2695,-0.6035,-1.1252,-0.8747
U00143,0.193,0.2188,0.1137,0.2065,0.2541,0.014,neutral,196.9,40.28,0.572,135.6,0.177,0.0102,0.0512,0.0389,1.3375,-1.8904,-0.006,0.3973,-0.1597,-0.6377,-0.7757,-0.7763,-0.2169,0.7287,-1.7233,-0.8429,1.0371,-1.7598,-0.0247
U00144,0.1108,0.2225,0.1667,0.2493,0.2495,0.0011,neutral,176.6,34.3,0.393,126.9,0.312,0.0131,0.0515,-1.3339,-2.6746,-0.7339,-0.1195,-1.5296,-0.4875,-1.0573,-1.1565,0.0268,0.0688,-1.7273,-1.5591,0.1353,-1.6435,-1.4858,-0.8697
U00145,0.2782,0.1011,0.1043,0.1073,0.313,0.0961,neutral,216.0,35.87,0.53,173.0,0.103,0.0205,0.0574,0.8002,-0.2175,0.9052,1.1587,-1.0065,0.7343,-0.2922,-0.8809,0.2615,0.0266,-1.4058,1.341,0.129,0.7721,0.8682,-0.7527
U00146,0.235,0.2291,0.1218,0.1599,0.2442,0.01,neutral,184.5,56.32,0.41,167.8,0.353,0.0194,0.0576,0.4823,0.1667,0.5994,-0.9268,-0.6186,-1.8189,0.3152,-1.0537,-1.9046,0.1795,-0.6875,1.2276,0.4594,0.9714,-0.4993,-0.1089
U00147,0.359,0.0613,0.0832,0.1402,0.2862,0.07,calm,195.6,34.93,0.6,131.3,0.245,0.0079,0.0396,0.6404,2.0551,1.6687,0.647,-0.3895,0.0748,0.3087,-0.6762,0.6017,0.7027,0.7013,-1.1758,-0.1077,0.8867,0.6883,-0.2365
U00148,0.2303,0.1772,0.1808,0.1236,0.2605,0.0275,neutral,201.1,47.52,0.514,123.1,0.231,0.0111,0.039,-1.2907,-0.7352,-1.1993,1.6783,0.0366,-1.2405,-0.4116,1.3899,0.4953,-0.5327,-0.9305,-0.0413,-0.8918,0.7889,2.1774,-0.1785
U00149,0.2308,0.1295,0.1871,0.1674,0.2239,0.0613,calm,188.1,36.08,0.448,144.1,0.156,0.0154,0.0479,-0.4796,-1.0002,1.1381,0.8504,-1.3265,-0.7006,-0.2536,0.0044,0.3424,-0.5852,-1.2321,-0.0151,-1.021,0.299,0.2619,1.5024
U00150,0.2782,0.1449,0.1054,0.0973,0.2948,0.0794,neutral,169.2,34.1,0.503,141.6,0.205,0.0096,0.0235,1.7261,-0.3446,0.4611,-1.6971,-1.4886,-1.064,-1.0875,-1.1562,-1.0898,0.6351,-0.8966,-2.3267,-0.039,-0.6458,1.3581,-0.2363
U00151,0.2566,0.1502,0.12,0.1621,0.2302,0.081,calm,180.1,22.25,0.539,139.0,0.144,0.0167,0.0344,0.3982,-0.449,0.1407,-0.6026,-1.8298,0.5499,-1.0586,-2.3219,-0.7168,-0.9991,0.5875,-0.974,-0.43,0.231,-0.2604,0.7007
U00152,0.2821,0.1124,0.1365,0.1789,0.2559,0.0343,calm,198.7,26.97,0.709,139.8,0.136,0.0104,0.0503,-1.4788,-0.5482,-0.4576,-2.7615,-0.6828,-0.3912,-1.0685,0.523,0.593,-0.0603,-1.3611,-1.1046,0.8748,2.1199,0.7267,0.2651
U00153,0.2635,0.1435,0.0877,0.1527,0.305,0.0477,neutral,174.3,35.16,0.543,147.3,0.207,0.0066,0.0238,-1.0289,-1.4771,-0.1488,-1.6288,0.085,-1.7207,0.587,0.1141,-1.6589,0.3202,-0.2558,0.9923,-0.2716,-1.8145,-0.5845,-0.3353
U00154,0.2215,0.1598,0.1577,0.1492,0.2423,0.0695,neutral,184.5,27.35,0.645,145.1,0.155,0.013,0.0395,1.4245,0.2717,-0.897,0.4166,-0.0995,-1.8042,-1.5881,-1.0388,-1.2385,-1.3378,0.2062,0.6983,-1.541,-0.3902,0.954,0.633
U00155,0.2235,0.1126,0.154,0.1552,0.2971,0.0576,neutral,180.3,23.98,0.538,138.8,0.198,0.0013,0.0316,1.1314,-0.0337,-2.9396,0.4923,1.065,-1.7132,0.0408,-0.4908,0.2957,0.5092,-0.3575,-0.1202,1.6125,3.8556,0.6132,0.1132
U00156,0.2268,0.1788,0.1591,0.172,0.2286,0.0348,neutral,184.0,32.4,0.524,169.1,0.276,0.0175,0.048,1.115,2.5874,0.0067,-0.0193,0.0753,0.103,-0.9866,-0.1823,-0.9972,0.7295,2.8973,0.0498,0.5936,0.964,-1.3143,0.5188
U00157,0.2997,0.1454,0.1673,0.0911,0.2762,0.0203,calm,158.9,46.04,0.371,146.8,0.218,0.0139,0.0345,-1.0126,0.4521,-2.7661,0.7268,-0.7368,-0.0854,0.3707,1.004,-1.0451,-0.7319,-1.8764,0.0809,1.7344,-0.8352,-0.5438,0.1749
U00158,0.2336,0.1634,0.1244,0.1596,0.2556,0.0633,neutral,166.7,28.33,0.515,144.2,0.277,0.0152,0.0358,-0.7043,-0.0805,0.7033,-0.9098,2.5366,-1.5912,-1.0417,-0.6947,0.7036,1.2269,-0.5664,-1.1022,-1.14,0.7229,-1.4586,0.0656
U00159,0.3027,0.1254,0.0866,0.0743,0.3003,0.1106,calm,174.1,36.02,0.523,157.5,0.092,0.0098,0.0489,-0.649,0.2978,-0.0879,-0.5695,0.7694,-0.7378,1.0267,0.6523,-1.4395,0.7413,0.0453,-1.1366,-0.5973,-0.8804,0.2865,1.8656
U00160,0.2595,0.1234,0.126,0.1287,0.304,0.0583,neutral,126.4,33.54,0.482,128.8,0.178,0.0189,0.0269,-0.3117,-0.624,-1.5698,0.0695,-0.2501,2.0752,0.5201,0.6311,-1.0219,0.5564,0.3673,-2.6052,0.944,-0.2977,-1.0873,-0.2904
U00161,0.1541,0.1902,0.1408,0.2083,0.2796,0.0269,neutral,204.1,51.16,0.416,134.7,0.319,0.0174,0.0479,-0.8403,-1.4927,-1.5196,0.6819,-0.1146,0.4028,-1.4068,-0.0399,0.1038,-1.1505,-0.9879,0.9591,-0.7095,0.2117,-1.3341,0.9389
U00162,0.2268,0.1262,0.1309,0.1997,0.2507,0.0657,neutral,210.5,34.17,0.522,177.5,0.293,0.0242,0.0305,0.747,-0.0641,-0.2308,-0.129,0.6025,-0.0755,-0.9597,-0.9456,-1.2732,-0.1159,0.5123,0.9901,0.364,0.1169,1.0319,-1.5229
U00163,0.256,0.1779,0.1097,0.0977,0.2819,0.0769,neutral,161.5,29.64,0.49,158.8,0.257,0.0167,0.0365,1.2499,0.1455,-0.8098,-0.6935,-0.4036,-0.5512,-1.9737,-0.8091,0.1926,-1.0599,-0.1621,-1.3888,-2.4147,-0.583,-0.0808,-0.8068
U00164,0.1972,0.1562,0.1224,0.1473,0.3085,0.0685,neutral,195.8,28.04,0.498,125.2,0.143,0.0152,0.0345,-0.8367,-0.1251,-0.8028,-0.5055,0.0402,-0.7189,-1.1943,0.9994,1.6887,-0.2506,-0.4176,-0.2148,-0.9444,0.91,0.6954,-0.7165
U00165,0.2549,0.1149,0.1328,0.1142,0.2882,0.0949,neutral,185.7,34.03,0.618,153.4,0.152,0.0228,0.0161,0.8331,-0.5358,-1.6983,-2.093,-0.243,1.9922,1.7793,-0.6116,-0.6522,-0.4456,0.157,1.8817,0.9036,0.6042,0.2085,-1.9612
U00166,0.2195,0.1443,0.111,0.1038,0.3561,0.0653,neutral,169.0,23.28,0.577,143.3,0.105,0.0113,0.0558,0.7986,-0.1739,0.144,-0.6771,-0.5026,-1.3682,-0.9166,0.2572,1.1957,0.1168,0.7412,-2.2887,0.248,0.1042,-1.0082,-0.2978
U00167,0.2738,0.1181,0.092,0.1508,0.2543,0.111,calm,175.0,31.97,0.676,132.6,0.344,0.0079,0.04,0.4271,-1.2335,-1.6393,-1.3894,-0.3111,0.5766,-0.3927,-0.6539,-0.7512,-0.3182,-0.4547,-0.5697,-1.1338,-0.937,0.7197,-0.8009
U00168,0.2482,0.1409,0.1742,0.1333,0.2746,0.0288,neutral,158.5,48.85,0.593,124.6,0.256,0.0173,0.0534,-1.0991,-0.3956,-0.7504,-0.0229,-0.6356,0.4728,-1.6332,-0.0701,-1.6394,0.9267,-0.5045,-0.4053,0.5864,-0.0346,-0.2366,-0.8404
U00169,0.2354,0.1556,0.1287,0.1823,0.2549,0.0432,neutral,193.4,38.01,0.25,131.3,0.295,0.0181,0.0409,-0.8753,-0.5444,0.0301,-0.7214,0.154,0.5987,-0.6911,0.2124,-0.872,-0.7092,0.2403,1.5904,-0.5635,2.0304,-0.8931,0.7083
U00170,0.2331,0.1893,0.1249,0.1575,0.2561,0.0391,neutral,187.2,24.15,0.474,135.3,0.22,0.0091,0.0373,-0.0573,-1.2375,-0.0196,-0.2285,-0.6857,0.238,0.6271,-0.7866,-1.0418,0.2793,-0.9422,-1.5457,0.3593,-0.8724,0.1711,-1.6672
U00171,0.2052,0.1929,0.185,0.1253,0.2274,0.0643,neutral,189.6,27.73,0.498,130.8,0.216,0.0252,0.0393,-2.4563,-0.8058,-1.267,-2.8387,0.1931,0.7835,-0.1216,-0.6493,-0.9314,-0.6742,0.3802,-2.5737,-0.5088,0.568,-1.8165,0.4376
U00172,0.3065,0.0976,0.0692,0.0927,0.2854,0.1487,calm,166.7,25.58,0.517,149.2,0.173,0.0031,0.0207,0.7027,1.179,-1.4364,1.112,-2.4293,0.1578,-0.4405,0.2456,-1.4674,0.6985,-0.4245,-0.8843,-0.5724,0.6216,-0.1799,0.2106
U00173,0.2919,0.1192,0.1094,0.2137,0.2564,0.0094,calm,168.3,29.97,0.587,135.4,0.246,0.0101,0.0402,0.9105,-0.8244,0.6522,-1.3542,-0.13,-0.0054,-0.065,0.0485,0.0046,-3.2166,-0.0207,-1.8617,-0.7951,0.6055,0.3055,1.2642
U00174,0.3258,0.0956,0.0742,0.1574,0.2867,0.0601,calm,181.9,40.1,0.542,143.3,0.109,0.0125,0.0134,-1.5211,-0.8993,-0.8708,-0.6894,0.8631,1.2046,-1.0218,-0.3666,-0.8684,-0.6905,0.4351,1.033,1.1478,-0.0526,-1.9216,-1.4554
U00175,0.1631,0.2104,0.1353,0.1692,0.3151,0.0069,neutral,183.0,36.25,0.322,151.7,0.331,0.0192,0.0485,-0.3336,-0.0707,0.7783,0.6633,-0.0133,-1.2797,-3.0225,0.922,1.2624,-1.0085,0.7279,-2.5696,0.3,-0.0082,-1.0591,1.5614
